Namespace(exp_name='dgcnn_1024_1', model='dgcnn', dataset='modelnet40', batch_size=32, test_batch_size=16, epochs=250, use_sgd=True, lr=0.001, momentum=0.9, no_cuda=False, seed=1, eval=False, num_points=1024, dropout=0.5, emb_dims=1024, k=20, model_path='')
Using GPU : 0 from 1 devices
Test 185, loss: 1.460136, test acc: 0.915721, test avg acc: 0.888291
Train 186, loss: 1.354029, train acc: 0.987989, train avg acc: 0.981756
Test 186, loss: 1.460915, test acc: 0.908023, test avg acc: 0.878878
Train 187, loss: 1.351155, train acc: 0.987683, train avg acc: 0.981304
Test 187, loss: 1.452425, test acc: 0.924230, test avg acc: 0.899209
Train 188, loss: 1.351198, train acc: 0.988192, train avg acc: 0.981303
Test 188, loss: 1.443401, test acc: 0.922609, test avg acc: 0.888203
Train 189, loss: 1.349880, train acc: 0.989007, train avg acc: 0.983883
Test 189, loss: 1.437988, test acc: 0.923825, test avg acc: 0.886802
Train 190, loss: 1.350268, train acc: 0.987887, train avg acc: 0.981241
Test 190, loss: 1.451186, test acc: 0.922609, test avg acc: 0.890959
Train 191, loss: 1.345289, train acc: 0.989719, train avg acc: 0.983281
Test 191, loss: 1.451094, test acc: 0.915721, test avg acc: 0.883581
Train 192, loss: 1.344200, train acc: 0.989923, train avg acc: 0.984162
Test 192, loss: 1.447787, test acc: 0.918558, test avg acc: 0.880826
Train 193, loss: 1.344429, train acc: 0.989414, train avg acc: 0.981941
Test 193, loss: 1.439213, test acc: 0.928282, test avg acc: 0.890953
Train 194, loss: 1.343088, train acc: 0.991144, train avg acc: 0.986690
Test 194, loss: 1.444668, test acc: 0.916937, test avg acc: 0.883919
Train 195, loss: 1.346190, train acc: 0.987581, train avg acc: 0.982601
Test 195, loss: 1.437356, test acc: 0.925041, test avg acc: 0.890703
Train 196, loss: 1.342990, train acc: 0.989108, train avg acc: 0.982463
Test 196, loss: 1.440341, test acc: 0.926661, test avg acc: 0.890744
Train 197, loss: 1.342071, train acc: 0.990228, train avg acc: 0.987195
Test 197, loss: 1.448517, test acc: 0.920583, test avg acc: 0.889994
Train 198, loss: 1.340003, train acc: 0.990839, train avg acc: 0.986514
Test 198, loss: 1.447584, test acc: 0.917747, test avg acc: 0.886913
Train 199, loss: 1.338565, train acc: 0.991246, train avg acc: 0.986688
Test 199, loss: 1.449234, test acc: 0.915316, test avg acc: 0.879250
Train 200, loss: 1.338340, train acc: 0.992976, train avg acc: 0.988762
Test 200, loss: 1.444209, test acc: 0.918558, test avg acc: 0.882413
Train 201, loss: 1.338099, train acc: 0.991653, train avg acc: 0.986506
Test 201, loss: 1.452169, test acc: 0.914911, test avg acc: 0.882244
Train 202, loss: 1.330571, train acc: 0.994503, train avg acc: 0.991675
Test 202, loss: 1.439259, test acc: 0.926256, test avg acc: 0.891041
Train 203, loss: 1.335287, train acc: 0.992467, train avg acc: 0.989271
Test 203, loss: 1.449652, test acc: 0.918152, test avg acc: 0.888541
Train 204, loss: 1.335015, train acc: 0.992875, train avg acc: 0.989450
Test 204, loss: 1.448738, test acc: 0.920989, test avg acc: 0.888331
Train 205, loss: 1.334123, train acc: 0.992264, train avg acc: 0.988171
Test 205, loss: 1.448366, test acc: 0.920178, test avg acc: 0.888628
Train 206, loss: 1.332136, train acc: 0.993078, train avg acc: 0.988610
Test 206, loss: 1.444369, test acc: 0.917342, test avg acc: 0.884459
Train 207, loss: 1.330710, train acc: 0.994300, train avg acc: 0.990529
Test 207, loss: 1.443363, test acc: 0.922609, test avg acc: 0.884122
Train 208, loss: 1.332057, train acc: 0.993893, train avg acc: 0.990221
Test 208, loss: 1.441013, test acc: 0.925041, test avg acc: 0.885500
Train 209, loss: 1.330121, train acc: 0.995216, train avg acc: 0.991814
Test 209, loss: 1.444992, test acc: 0.918963, test avg acc: 0.882919
Train 210, loss: 1.331622, train acc: 0.993078, train avg acc: 0.989288
Test 210, loss: 1.444286, test acc: 0.923015, test avg acc: 0.887128
Train 211, loss: 1.328959, train acc: 0.994300, train avg acc: 0.991522
Test 211, loss: 1.447901, test acc: 0.918963, test avg acc: 0.885756
Train 212, loss: 1.327567, train acc: 0.994910, train avg acc: 0.993344
Test 212, loss: 1.445375, test acc: 0.917747, test avg acc: 0.882547
Train 213, loss: 1.328345, train acc: 0.994707, train avg acc: 0.991477
Test 213, loss: 1.448979, test acc: 0.917342, test avg acc: 0.888797
Train 214, loss: 1.325436, train acc: 0.995725, train avg acc: 0.993934
Test 214, loss: 1.445530, test acc: 0.923015, test avg acc: 0.887372
Train 215, loss: 1.324712, train acc: 0.994910, train avg acc: 0.991897
Test 215, loss: 1.443823, test acc: 0.918963, test avg acc: 0.884756
Train 216, loss: 1.323597, train acc: 0.994910, train avg acc: 0.991799
Test 216, loss: 1.444433, test acc: 0.919368, test avg acc: 0.885041
Train 217, loss: 1.324848, train acc: 0.994910, train avg acc: 0.992039
Test 217, loss: 1.445469, test acc: 0.918963, test avg acc: 0.883878
Train 218, loss: 1.325727, train acc: 0.994605, train avg acc: 0.991264
Test 218, loss: 1.447665, test acc: 0.920583, test avg acc: 0.887041
Train 219, loss: 1.325160, train acc: 0.995012, train avg acc: 0.993054
Test 219, loss: 1.437735, test acc: 0.922204, test avg acc: 0.885500
Train 220, loss: 1.323212, train acc: 0.995928, train avg acc: 0.993241
Test 220, loss: 1.443573, test acc: 0.918963, test avg acc: 0.881000
Train 221, loss: 1.323262, train acc: 0.995216, train avg acc: 0.991949
Test 221, loss: 1.443793, test acc: 0.924230, test avg acc: 0.891122
Train 222, loss: 1.323251, train acc: 0.995521, train avg acc: 0.991811
Test 222, loss: 1.441133, test acc: 0.920178, test avg acc: 0.886831
Train 223, loss: 1.322169, train acc: 0.996437, train avg acc: 0.993726
Test 223, loss: 1.441250, test acc: 0.918963, test avg acc: 0.881709
Train 224, loss: 1.321806, train acc: 0.994503, train avg acc: 0.990986
Test 224, loss: 1.445827, test acc: 0.920583, test avg acc: 0.886628
Train 225, loss: 1.322117, train acc: 0.994910, train avg acc: 0.992036
Test 225, loss: 1.442375, test acc: 0.920178, test avg acc: 0.886709
Train 226, loss: 1.318107, train acc: 0.996539, train avg acc: 0.994735
Test 226, loss: 1.440411, test acc: 0.920583, test avg acc: 0.885000
Train 227, loss: 1.320829, train acc: 0.995827, train avg acc: 0.994183
Test 227, loss: 1.437047, test acc: 0.923420, test avg acc: 0.884622
Train 228, loss: 1.319263, train acc: 0.997557, train avg acc: 0.995723
Test 228, loss: 1.441798, test acc: 0.921394, test avg acc: 0.885209
Train 229, loss: 1.319919, train acc: 0.996743, train avg acc: 0.995297
Test 229, loss: 1.444028, test acc: 0.921394, test avg acc: 0.888535
Train 230, loss: 1.319879, train acc: 0.996437, train avg acc: 0.994728
Test 230, loss: 1.440347, test acc: 0.922204, test avg acc: 0.887791
Train 231, loss: 1.319881, train acc: 0.996539, train avg acc: 0.995055
Test 231, loss: 1.438850, test acc: 0.920178, test avg acc: 0.883331
Train 232, loss: 1.319477, train acc: 0.996946, train avg acc: 0.995421
Test 232, loss: 1.439196, test acc: 0.924635, test avg acc: 0.888413
Train 233, loss: 1.318704, train acc: 0.997048, train avg acc: 0.995991
Test 233, loss: 1.441372, test acc: 0.926256, test avg acc: 0.886203
Train 234, loss: 1.319422, train acc: 0.996437, train avg acc: 0.994721
Test 234, loss: 1.441298, test acc: 0.924230, test avg acc: 0.888285
Train 235, loss: 1.317125, train acc: 0.997048, train avg acc: 0.995364
Test 235, loss: 1.440629, test acc: 0.925041, test avg acc: 0.890744
Train 236, loss: 1.318926, train acc: 0.996336, train avg acc: 0.995039
Test 236, loss: 1.443269, test acc: 0.921799, test avg acc: 0.888703
Train 237, loss: 1.317053, train acc: 0.997252, train avg acc: 0.995260
Test 237, loss: 1.442427, test acc: 0.922204, test avg acc: 0.888122
Train 238, loss: 1.319808, train acc: 0.996030, train avg acc: 0.994164
Test 238, loss: 1.441901, test acc: 0.923015, test avg acc: 0.887331
Train 239, loss: 1.318218, train acc: 0.997659, train avg acc: 0.996476
Test 239, loss: 1.440909, test acc: 0.922609, test avg acc: 0.886372
Train 240, loss: 1.319169, train acc: 0.997048, train avg acc: 0.995436
Test 240, loss: 1.439113, test acc: 0.923420, test avg acc: 0.885913
Train 241, loss: 1.317059, train acc: 0.996539, train avg acc: 0.994498
Test 241, loss: 1.439701, test acc: 0.923825, test avg acc: 0.888622
Train 242, loss: 1.316933, train acc: 0.997659, train avg acc: 0.996410
Test 242, loss: 1.438379, test acc: 0.922609, test avg acc: 0.885122
Train 243, loss: 1.314267, train acc: 0.997557, train avg acc: 0.996264
Test 243, loss: 1.437721, test acc: 0.927472, test avg acc: 0.891285
Train 244, loss: 1.317136, train acc: 0.996132, train avg acc: 0.993711
Test 244, loss: 1.440594, test acc: 0.921799, test avg acc: 0.887750
Train 245, loss: 1.319056, train acc: 0.996844, train avg acc: 0.995366
Test 245, loss: 1.437732, test acc: 0.925041, test avg acc: 0.890494
Train 246, loss: 1.316163, train acc: 0.997964, train avg acc: 0.996701
Test 246, loss: 1.439657, test acc: 0.926256, test avg acc: 0.888576
Train 247, loss: 1.317882, train acc: 0.996641, train avg acc: 0.995158
Test 247, loss: 1.439473, test acc: 0.924635, test avg acc: 0.892163
Train 248, loss: 1.315264, train acc: 0.996946, train avg acc: 0.995598
Test 248, loss: 1.441414, test acc: 0.923420, test avg acc: 0.885244
Train 249, loss: 1.316005, train acc: 0.997659, train avg acc: 0.995829
Test 249, loss: 1.440640, test acc: 0.923420, test avg acc: 0.887622
Duration of the training phase: 18487.858664512634
